metric,scope,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_log_ret_hist_funct_cvar95,per-asset-mean,0.99398635,0.04227464,0.9884255957323889,1.071688819055272,0.962844120637421,0.9504994931499219,0.9964737245590785
B_qq_plot_funct,per-asset-mean,0.0,0.0,1.1962506540791763e-09,1.5971981074614504e-09,7.259762236081845e-10,1.2812395225860263e-09,1.545800424660982e-09
B_qq_plot_der,per-asset-mean,0.0,0.0,1.5175603536226617e-10,2.10609960551392e-10,2.0903065333982886e-10,1.9720338249978977e-10,1.651236854106752e-10
B_qq_plot_sec_der,per-asset-mean,0.0,0.0,2.204502068309665e-10,2.348290230531476e-10,2.37164953379e-10,2.7389135847636033e-10,2.457614075232792e-10
B_qq_plot_funct_pct,per-asset-mean,0.53642162,0.09552854,0.48106471845221144,0.4675590638181598,0.43055074098521745,0.6599120566232028,0.6430215109488324
B_qq_plot_der_pct,per-asset-mean,0.7949036,0.01643541,0.8020527134167992,0.8056612720177809,0.7800066739522686,0.8152770469760893,0.7715202762871203
B_qq_plot_sec_der_pct,per-asset-mean,51.74140187,0.97475534,50.34293469213335,52.380336314715834,51.839850823368074,53.11083357275457,51.03305392872126
B_qq_plot_funct_nrmse,per-asset-mean,0.0864413,0.00801171,0.08987223905125319,0.09325294053340022,0.07075740792949389,0.0881672141687848,0.0901567054518157
B_qq_plot_der_nrmse,per-asset-mean,0.17758108,0.00747073,0.163688676901901,0.18429533932275216,0.1817717661374669,0.18215331229178555,0.1759962853149714
B_qq_plot_sec_der_nrmse,per-asset-mean,0.37990513,0.01662277,0.36709005763203245,0.36978627073672954,0.3625444773431741,0.4009870065335267,0.3991178282518154
B_qq_plot_funct_cvar90,per-asset-mean,0.09921799,0.00879414,0.10296061360921831,0.10707107250623897,0.08315891322159166,0.09680470151853593,0.10609463331301949
B_qq_plot_funct_cvar95,per-asset-mean,0.12497465,0.01106475,0.1306416517071592,0.1327008625104612,0.10621083057059469,0.11888980428622176,0.13643012528722426
B_acf_abs_r_funct,per-asset-mean,1.59e-06,2.4e-07,1.3675249951038729e-06,1.7806500953168493e-06,1.923741156916438e-06,1.5840606317247665e-06,1.3015328432838356e-06
B_acf_abs_r_der,per-asset-mean,2.1e-06,1.3e-07,1.9520603072705826e-06,2.1675475518669656e-06,1.9421501623900693e-06,2.2049765322959585e-06,2.2271397352629144e-06
