metric,asset,seed_0,seed_1,seed_2,mean
B_acf_abs_r_funct_pct,6,972.5094404847855,585.8053289383475,644.2128226292784,734.17586402
B_acf_abs_r_funct_pct,7,448.5232409527667,408.61506500104923,445.93984010578447,434.35938202
B_acf_abs_r_sec_der,0,1.2487681851437548e-05,2.261228144260904e-05,7.169186004195537e-05,3.56e-05
B_acf_abs_r_sec_der,1,2.3280548751563067e-05,5.325614380084583e-05,7.091601727323363e-05,4.915e-05
B_acf_abs_r_sec_der,2,0.00013918021273581435,0.00013882430548082684,0.0002072662936610348,0.00016176
B_acf_abs_r_sec_der,3,0.00010687783157749756,0.00013809509691257527,0.0002204007544650712,0.00015512
B_acf_abs_r_sec_der,4,2.627270853766283e-05,6.625254085638143e-05,7.363587231017237e-05,5.539e-05
B_acf_abs_r_sec_der,5,7.518586430621122e-05,0.00015630820982662487,0.0001689761638287802,0.00013349
B_acf_abs_r_sec_der,6,1.5237077741624785e-05,2.8615859102200562e-05,6.16093791752986e-05,3.515e-05
B_acf_abs_r_sec_der,7,7.737085094496827e-05,9.022548783717723e-05,0.00011036665885518075,9.265e-05
B_acf_abs_r_sec_der_nrmse,0,19.79050987074723,26.631048255013756,47.41884751877311,31.28013521
B_acf_abs_r_sec_der_nrmse,1,20.839810019186707,31.519695068674558,36.372178820785244,29.57722797
B_acf_abs_r_sec_der_nrmse,2,52.78123580125713,52.713707346583085,64.4102740741602,56.63507241
B_acf_abs_r_sec_der_nrmse,3,40.30699562419108,45.816904180051246,57.881949456282314,48.00194975
B_acf_abs_r_sec_der_nrmse,4,21.657011249420645,34.39120298493864,36.256912305448246,30.76837551
B_acf_abs_r_sec_der_nrmse,5,33.26322023000944,47.960873866515875,49.86650330690544,43.6968658
B_acf_abs_r_sec_der_nrmse,6,20.477453266419705,28.062638137846317,41.17641364339186,29.90550168
B_acf_abs_r_sec_der_nrmse,7,48.751943783965416,52.64630177398202,58.22670266837958,53.20831608
B_acf_abs_r_sec_der_pct,0,20.643837716875556,23.16510540394637,39.75017200447017,27.85303838
B_acf_abs_r_sec_der_pct,1,21.554150775556558,35.4350205267224,35.64552611921977,30.87823247
B_acf_abs_r_sec_der_pct,2,64.86817636051063,58.54492276074157,74.12644707025794,65.8465154
B_acf_abs_r_sec_der_pct,3,47.84864281106629,53.48836517519734,69.00499951369024,56.78066917
B_acf_abs_r_sec_der_pct,4,32.61615757807578,41.833398402917,48.10085702559721,40.85013767
B_acf_abs_r_sec_der_pct,5,39.85620925592281,51.55628784254795,55.68956313899884,49.03402008
B_acf_abs_r_sec_der_pct,6,31.352242217962274,35.76796269037958,49.10531668626711,38.74184053
B_acf_abs_r_sec_der_pct,7,36.742612402938576,42.02797680644758,44.08629261401373,40.95229394
B_acf_sq_r_der,0,6.12398255439437e-06,1.1226918643589862e-05,2.049673950919978e-05,1.262e-05
B_acf_sq_r_der,1,8.064769200597617e-06,8.111467229862943e-06,1.6783457410469217e-05,1.099e-05
B_acf_sq_r_der,2,3.1505119947661156e-05,1.9973231119967067e-05,3.717087051446637e-05,2.955e-05
B_acf_sq_r_der,3,1.8363279777904867e-05,2.194779413175012e-05,3.2278919629108005e-05,2.42e-05
B_acf_sq_r_der,4,1.0776512922752469e-05,1.7574984940904977e-05,2.2715616412795612e-05,1.702e-05
B_acf_sq_r_der,5,1.1186976379652685e-05,2.01469100878279e-05,2.6426020550315248e-05,1.925e-05
B_acf_sq_r_der,6,1.1136688691084244e-05,1.2574586176715803e-05,2.2534018429578184e-05,1.542e-05
